fas_id,course_code,department,semester,rating,hours_per_week,num_students,num_sections
110271,STAT 314HFRA,STAT,2023Fall,4.75,1.67,7,1
110285,HIST 1265,HIST,2023Fall,5.0,2.5,16,1
110285,HIST 1265,HIST,2024Fall,4.7,4.43,105,1
110300,ECON 2148,ECON,2023Spring,4.33,5.0,11,1
110300,ECON 2148,ECON,2024Spring,4.88,9.0,11,1
110300,ECON 2148,ECON,2025Spring,4.59,9.5,22,1
110305,FRSEMR 24Q,FYSEMR,2022Fall,4.5,3.5,8,1
110305,FYSEMR 24Q,FYSEMR,2023Fall,4.7,3.7,12,1
110305,FYSEMR 24Q,FYSEMR,2024Fall,4.33,4.44,10,1
110313,ANTHRO 2725,ANTHRO,2023Spring,4.33,7.5,16,2
110319,TDM 150,TDM,2022Fall,4.45,2.45,12,1
110319,TDM 150,TDM,2023Fall,4.38,1.57,12,1
110319,TDM 150,TDM,2024Fall,5.0,2.67,9,1
110362,HAA 96B,HAA,2023Spring,4.63,18.0,12,1
110362,HAA 96B,HAA,2025Spring,4.29,17.17,9,1
110371,ECON 1000,ECON,2022Fall,3.9,4.97,41,2
110382,GENED 1129,GENED,2023Fall,4.0,4.07,18,1
110392,STAT 300HFRA,STAT,2022Fall,5.0,2.5,25,2
110392,STAT 300HFRA,STAT,2023Fall,5.0,0,23,2
110392,STAT 300HFRA,STAT,2024Fall,4.8,0,21,2
110398,SPANSH 186,SPANSH,2023Fall,3.5,8.5,9,1
110398,SPANSH 186,SPANSH,2025Spring,4.14,8.0,12,1
110424,MCB 60,MCB,2022Fall,3.65,7.63,76,3
110424,MCB 60,MCB,2023Fall,3.47,9.49,68,3
110424,MCB 60,MCB,2024Fall,4.14,8.27,62,3
110425,FRSEMR 30Q,FYSEMR,2022Fall,4.78,2.56,12,1
110425,FYSEMR 30Q,FYSEMR,2023Fall,4.8,1.8,12,1
110425,FYSEMR 30Q,FYSEMR,2024Fall,4.18,3.27,12,1
110440,HUMAN 10A,HUMAN,2022Fall,4.09,9.01,87,6
110440,HUMAN 10A,HUMAN,2023Fall,4.14,7.88,88,6
110440,HUMAN 10A,HUMAN,2024Fall,4.52,9.06,89,5
110441,HUMAN 10B,HUMAN,2023Spring,4.24,7.58,80,6
110441,HUMAN 10B,HUMAN,2024Spring,4.11,6.96,77,6
110441,HUMAN 10B,HUMAN,2025Spring,4.52,8.5,86,6
110444,HIST 97G,HIST,2023Spring,3.55,11.2,15,1
110445,HIST 97H,HIST,2024Spring,4.3,7.8,12,1
110450,MCB 63,MCB,2022Fall,4.21,6.92,42,1
110450,MCB 63,MCB,2023Fall,3.75,7.9,38,2
110450,MCB 63,MCB,2024Fall,3.65,11.5,23,2
110464,GENED 1049,GENED,2023Spring,4.61,4.39,173,1
110471,EAFM 222,EAFM,2022Fall,5.0,7.0,13,1
110474,MATH 265,MATH,2024Fall,4.75,13.33,39,1
110501,AFRAMER 199X,AFRAMER,2024Fall,4.94,8.78,18,1
110504,MATH 267Z,MATH,2024Fall,4.55,5.7,24,1
110507,SOCIOL 1058,SOCIOL,2024Spring,4.55,3.82,57,1
110507,SOCIOL 1058,SOCIOL,2024Fall,4.64,5.32,38,1
110521,BPH 219,BPH,2022Fall,4.2,2.33,10,2
110521,BPH 219,BPH,2023Fall,4.71,4.71,10,1
110521,BPH 219,BPH,2024Fall,4.0,4.0,12,1
110526,PHYSICS 262,PHYSICS,2022Fall,3.91,12.21,52,1
110526,PHYSICS 262,PHYSICS,2023Fall,4.16,10.85,46,1
110526,PHYSICS 262,PHYSICS,2024Fall,4.1,10.83,57,2
110543,CHNSE 106A,CHNSE,2022Fall,4.78,6.11,10,1
110543,CHNSE 106A,CHNSE,2023Fall,5.0,6.57,12,1
110543,CHNSE 106A,CHNSE,2024Fall,4.5,5.67,5,1
110546,VIROLOGY 201,VIROLOGY,2023Spring,4.67,6.5,10,10
110546,VIROLOGY 201,VIROLOGY,2024Spring,3.8,7.4,10,10
110546,VIROLOGY 201,VIROLOGY,2025Spring,3.56,3.67,12,2
110551,SOCIOL 2209,SOCIOL,2022Fall,4.09,12.09,16,1
110551,SOCIOL 2209,SOCIOL,2024Spring,4.17,13.5,8,1
110578,SPANSH 70B,SPANSH,2023Fall,4.0,4.27,12,1
110596,MATH 19A,MATH,2022Fall,4.55,9.14,24,1
110596,MATH 19A,MATH,2023Fall,4.42,10.46,26,1
110596,MATH 19A,MATH,2024Fall,4.25,12.95,22,1
110599,UKRA CR,UKRA,2024Spring,5.0,6.5,7,1
110599,UKRA CR,UKRA,2024Fall,5.0,4.75,6,1
110614,LATIN 117,LATIN,2022Fall,5.0,5.88,10,1
110638,MUSIC 190RB,MUSIC,2024Fall,2.25,6.75,6,1
110641,PORTUG 11S,PORTUG,2023Spring,5.0,4.0,12,1
110641,PORTUG 11S,PORTUG,2024Spring,5.0,3.88,10,1
110641,PORTUG 11S,PORTUG,2025Spring,4.88,4.0,12,1
110650,HAA 98AR,HAA,2022Fall,4.71,4.29,10,1
110650,HAA 98AR,HAA,2023Spring,4.8,4.0,7,1
110650,HAA 98AR,HAA,2024Fall,2.75,5.13,12,1
110658,LING 107,LING,2023Spring,4.2,4.13,16,1
110658,LING 107,LING,2025Spring,4.67,5.5,20,1
110660,ECON 2450A,ECON,2022Fall,4.45,4.64,16,1
110660,ECON 2450A,ECON,2023Fall,4.92,6.33,20,1
110660,ECON 2450A,ECON,2024Fall,3.67,6.33,14,2
110661,COMPSCI 182,COMPSCI,2022Fall,4.14,10.64,115,2
110661,COMPSCI 182,COMPSCI,2023Fall,3.41,10.23,133,2
110661,COMPSCI 1820,COMPSCI,2025Spring,3.12,9.01,117,3
110673,HIST 3900,HIST,2022Fall,3.86,9.0,16,1
110673,HIST 3900,HIST,2023Fall,4.75,11.57,16,1
110673,HIST 3900,HIST,2025Spring,3.8,10.5,17,1
110676,AFVS 53AR,AFVS,2023Spring,5.0,6.86,8,1
110676,AFVS 53AR,AFVS,2023Fall,4.43,6.0,12,1
110676,AFVS 53AR,AFVS,2024Spring,4.9,7.5,12,1
110676,AFVS 53AR,AFVS,2024Fall,4.25,6.38,9,1
110676,AFVS 53AR,AFVS,2025Spring,4.88,7.0,11,1
110684,APMTH 205,APMTH,2022Fall,3.12,12.22,76,1
110684,APMTH 205,APMTH,2023Fall,3.75,9.89,94,1
110684,APMTH 205,APMTH,2024Fall,3.63,8.16,70,1
110708,ECON 2060,ECON,2023Spring,4.67,6.67,5,1
110708,ECON 2060,ECON,2024Spring,4.57,4.8,7,1
110708,ECON 2060,ECON,2025Spring,4.38,5.25,13,1
110722,CHNSE 142B,CHNSE,2024Spring,4.67,4.67,6,1
110731,ECON 2725,ECON,2022Fall,4.9,8.0,16,2
110731,ECON 2725,ECON,2023Fall,4.42,6.82,17,2
110731,ECON 2725,ECON,2024Fall,5.0,6.5,17,2
110751,STAT 139,STAT,2022Fall,3.79,10.75,65,1
110751,STAT 139,STAT,2023Fall,4.22,8.85,82,1
110751,STAT 139,STAT,2024Fall,4.18,7.98,116,2
110757,LATIN 106A,LATIN,2022Fall,4.5,6.19,18,1
110766,STAT 110,STAT,2022Fall,3.79,10.66,772,1
110766,STAT 110,STAT,2023Fall,4.11,11.62,548,1
110766,STAT 110,STAT,2024Fall,4.05,12.07,507,1
110776,PSY 16,PSY,2023Spring,3.9,5.0,33,1
110776,PSY 16,PSY,2024Spring,3.67,5.06,33,1
110776,PSY 16,PSY,2024Fall,4.27,3.95,33,1
110782,JAPAN 106A,JAPAN,2023Fall,4.6,3.4,7,1
110782,JAPAN 106A,JAPAN,2024Fall,5.0,5.5,6,1
110785,LING 101,LING,2022Fall,4.21,3.38,43,1
110785,LING 101,LING,2023Fall,3.54,4.79,38,1
110785,LING 101,LING,2024Fall,4.56,5.22,14,1
110786,CHNSHIS 235R,CHNSHIS,2023Spring,5.0,5.67,12,1
110808,MATH 25A,MATH,2022Fall,4.57,14.45,31,1
110808,MATH 25A,MATH,2023Fall,4.66,13.89,29,1
110808,MATH 25A,MATH,2024Fall,4.78,15.35,23,1
110818,GOV 2105,GOV,2023Spring,4.56,12.71,15,2
110818,GOV 2105,GOV,2024Spring,5.0,8.25,13,2
110818,GOV 2105,GOV,2025Spring,4.63,14.25,18,2
110836,GOV 2285,GOV,2023Spring,5.0,14.0,9,1
110836,GOV 2285,GOV,2024Spring,5.0,17.17,7,1
110854,MUSIC 164R,MUSIC,2024Spring,4.43,6.0,12,1
110855,MATH 25B,MATH,2023Spring,4.88,14.47,20,1
110855,MATH 25B,MATH,2024Spring,4.37,16.42,21,1
110855,MATH 25B,MATH,2025Spring,4.71,12.14,7,1
110859,RUSS 111,RUSS,2022Fall,5.0,9.83,6,1
110880,MATH 213A,MATH,2022Fall,4.13,18.86,12,1
110880,MATH 213A,MATH,2023Fall,4.93,13.78,37,1
110880,MATH 213A,MATH,2024Fall,4.4,12.2,9,1
110893,GOV 1280,GOV,2023Spring,4.75,4.0,54,1
110893,GOV 1280,GOV,2024Fall,4.72,4.37,86,1
110914,NEC 101,NEC,2023Spring,4.2,3.75,7,1
110914,NEC 101,NEC,2024Spring,4.1,5.22,13,1
110914,NEC 101,NEC,2025Spring,4.0,4.5,13,1
110940,CHNSE 120B,CHNSE,2023Spring,4.92,4.69,15,1
110940,CHNSE 120B,CHNSE,2024Spring,4.89,7.56,10,1
110940,CHNSE 120B,CHNSE,2025Spring,4.9,7.4,17,1
110943,ESPP 91R,ESPP,2022Fall,4.0,5.4,7,1
110943,ESPP 91R,ESPP,2024Fall,2.67,11.5,6,1
110947,MOD-HEB 120A,MOD-HEB,2022Fall,4.83,6.0,7,1
110947,MOD-HEB 120A,MOD-HEB,2024Fall,4.0,5.33,6,1
110953,GOV 2005,GOV,2022Fall,4.67,8.44,9,1
110953,GOV 2005,GOV,2023Fall,2.88,7.29,12,1
110953,GOV 2005,GOV,2024Fall,4.13,7.86,19,1
110989,MATH 21B,MATH,2022Fall,3.27,10.45,19,2
110989,MATH 21B,MATH,2023Spring,3.68,12.44,19,6
110989,MATH 21B,MATH,2023Fall,3.74,12.74,30,1
110989,MATH 21B,MATH,2024Spring,3.81,11.33,28,3
110989,MATH 21B,MATH,2024Fall,4.28,11.63,17,2
110989,MATH 21B,MATH,2025Spring,3.89,11.91,24,4
110990,COMPSCI 148,COMPSCI,2024Spring,4.64,10.64,31,1
111002,LING 97R,LING,2023Spring,4.6,2.8,6,1
111002,LING 97R,LING,2024Spring,4.75,2.25,9,1
111002,LING 97R,LING,2025Spring,4.33,2.75,8,1
111010,MATH 1B,MATH,2022Fall,3.7,10.17,29,3
111010,MATH 1B,MATH,2023Spring,3.81,8.65,22,3
111010,MATH 1B,MATH,2023Fall,3.53,11.39,23,6
111010,MATH 1B,MATH,2024Spring,3.91,8.41,15,2
111010,MATH 1B,MATH,2024Fall,3.6,10.93,25,4
111010,MATH 1B,MATH,2025Spring,3.27,10.66,17,3
111036,STAT 111,STAT,2023Spring,4.23,10.99,244,1
111036,STAT 111,STAT,2024Spring,3.98,12.72,280,2
111036,STAT 111,STAT,2025Spring,4.31,11.71,201,2
111086,GOV 2114,GOV,2023Fall,5.0,6.4,8,1
111105,ECON 1723,ECON,2023Spring,3.62,6.0,33,2
111105,ECON 1723,ECON,2024Spring,4.17,5.75,80,1
111105,ECON 1723,ECON,2025Spring,3.8,6.91,122,1
111129,CHNSE 140A,CHNSE,2022Fall,5.0,9.83,8,1
111129,CHNSE 140A,CHNSE,2023Fall,4.57,5.57,8,1
111130,STAT 211,STAT,2022Fall,4.7,11.82,34,1
111130,STAT 211,STAT,2023Fall,4.46,12.0,52,1
111130,STAT 211,STAT,2024Fall,4.38,12.61,51,1
111133,MATH 136,MATH,2022Fall,4.13,6.1,39,1
111133,MATH 136,MATH,2023Fall,4.15,6.35,25,1
111133,MATH 136,MATH,2024Fall,3.81,6.4,36,1
111138,RELIGION 1400,RELIGION,2023Fall,4.71,3.67,19,1
111138,RELIGION 1400,RELIGION,2024Fall,4.38,4.0,21,1
111161,MATH MA,MATH,2022Fall,3.88,8.8,16,7
111161,MATH MA,MATH,2023Fall,3.9,10.91,16,5
111161,MATH MA,MATH,2024Fall,3.96,10.89,14,8
111162,GOV 1243,GOV,2023Fall,4.56,6.44,13,1
111162,GOV 1243,GOV,2025Spring,3.58,5.78,32,1
111164,PHYSICS 15A,PHYSICS,2022Fall,4.05,8.69,53,3
111164,PHYSICS 15A,PHYSICS,2023Spring,3.56,9.54,49,3
111164,PHYSICS 15A,PHYSICS,2023Fall,4.27,8.74,59,4
111164,PHYSICS 15A,PHYSICS,2024Spring,4.32,8.19,51,3
111164,PHYSICS 15A,PHYSICS,2024Fall,3.67,8.61,65,5
111164,PHYSICS 15A,PHYSICS,2025Spring,4.26,7.21,48,4
111191,PHYSICS 287A,PHYSICS,2022Fall,3.14,16.83,11,1
111191,PHYSICS 287A,PHYSICS,2024Fall,4.8,18.25,7,1
111192,ANTHRO 1060,ANTHRO,2023Spring,4.88,7.38,12,2
111192,ANTHRO 1060,ANTHRO,2025Spring,5.0,8.29,11,1
111193,JAPAN BA,JAPAN,2022Fall,4.75,6.5,8,1
111193,JAPAN BA,JAPAN,2023Fall,3.86,4.83,13,1
111193,JAPAN BA,JAPAN,2024Fall,4.8,7.8,10,1
111197,PHYSICS 16,PHYSICS,2022Fall,4.63,25.0,16,3
111197,PHYSICS 16,PHYSICS,2023Fall,4.65,18.15,22,4
111197,PHYSICS 16,PHYSICS,2024Fall,3.33,16.0,27,4
111202,CELTIC 137,CELTIC,2023Fall,4.5,2.0,24,1
111213,ECON 2010C,ECON,2022Fall,4.27,15.4,27,2
111213,ECON 2010C,ECON,2023Fall,4.18,9.33,25,2
111213,ECON 2010C,ECON,2024Fall,4.45,11.94,30,1
111215,CELLBIO 207,CELLBIO,2023Spring,4.6,7.2,8,9
111215,CELLBIO 207,CELLBIO,2024Spring,3.75,10.38,13,9
111215,CELLBIO 207,CELLBIO,2025Spring,3.63,5.88,9,9
111231,PHYSICS 151,PHYSICS,2022Fall,3.75,7.17,13,1
111231,PHYSICS 151,PHYSICS,2023Fall,4.0,6.6,13,1
111231,PHYSICS 151,PHYSICS,2024Fall,3.6,9.9,14,1
111235,KOREAN 130A,KOREAN,2022Fall,5.0,7.0,10,1
111235,KOREAN 130A,KOREAN,2023Fall,4.56,7.88,10,1
111235,KOREAN 130A,KOREAN,2024Fall,4.17,6.5,11,1
111261,ECON 1661,ECON,2023Spring,3.38,3.75,67,1
111261,ECON 1661,ECON,2024Spring,3.56,4.47,68,1
111261,ECON 1661,ECON,2025Spring,4.0,4.82,35,1
111292,ECON 1800,ECON,2023Spring,4.36,5.38,58,2
111292,ECON 1800,ECON,2025Spring,4.49,5.18,72,2
111305,ASTRON 2,ASTRON,2022Fall,4.35,5.58,24,1
111305,ASTRON 2,ASTRON,2023Fall,4.05,5.63,28,1
111305,ASTRON 2,ASTRON,2024Fall,4.0,12.91,17,1
111314,PHYSICS 251A,PHYSICS,2022Fall,3.6,13.5,18,1
111314,PHYSICS 251A,PHYSICS,2023Fall,4.55,13.18,17,1
111314,PHYSICS 251A,PHYSICS,2024Fall,4.31,13.08,35,1
111321,MATH 276B,MATH,2025Spring,5.0,4.6,34,1
111324,PERSIAN BA,PERSIAN,2023Fall,4.17,7.6,6,1
111324,PERSIAN BA,PERSIAN,2024Fall,3.5,3.5,7,1
111335,PHIL 176,PHIL,2024Fall,4.62,6.77,15,1
111347,MUSIC 208R,MUSIC,2024Spring,4.25,5.0,8,1
111353,MUSIC 4,MUSIC,2023Fall,3.88,4.33,12,1
111353,MUSIC 4,MUSIC,2025Spring,4.44,6.78,11,1
111358,GENETIC 216,GENETIC,2023Spring,4.83,7.17,6,3
111358,GENETIC 216,GENETIC,2024Spring,5.0,6.22,11,3
111358,GENETIC 216,GENETIC,2025Spring,4.75,8.42,13,3
111361,E-PSCI 131,E-PSCI,2024Spring,5.0,7.4,21,1
111385,MUSIC 219R,MUSIC,2022Fall,4.67,6.33,8,1
111399,MUSIC 180R,MUSIC,2023Fall,4.86,3.29,9,1
111404,ECON 3012,ECON,2023Spring,5.0,0,26,3
111404,ECON 3012,ECON,2023Fall,5.0,0,31,3
111404,ECON 3012,ECON,2024Fall,3.0,0,24,3
111404,ECON 3012,ECON,2025Spring,3.67,0,20,3
111406,GREEK 104,GREEK,2023Fall,4.4,7.4,6,1
111407,ECON 2611,ECON,2023Spring,3.5,12.0,8,2
111407,ECON 2611,ECON,2024Spring,4.14,8.71,10,1
111407,ECON 2611,ECON,2025Spring,4.7,8.33,16,1
111410,GOV 2305,GOV,2022Fall,2.9,6.78,15,2
111410,GOV 2305,GOV,2023Fall,4.17,4.8,12,2
111410,GOV 2305,GOV,2024Fall,3.93,9.79,20,2
111424,PHIL 140,PHIL,2022Fall,3.73,7.05,35,1
111424,PHIL 140,PHIL,2023Fall,3.55,5.86,36,1
111428,GOV 2020,GOV,2024Fall,4.38,6.62,20,1
111438,AFRAMER 123Z,AFRAMER,2023Spring,4.0,4.71,10,2
111438,AFRAMER 123Z,AFRAMER,2024Spring,3.23,3.08,12,2
111438,AFRAMER 123Z,AFRAMER,2025Spring,4.0,6.2,15,2
111458,MATH 131,MATH,2022Fall,4.56,10.84,33,1
111458,MATH 131,MATH,2023Fall,4.52,9.43,40,1
111458,MATH 131,MATH,2024Fall,3.2,11.21,28,1
111477,ECON 1545,ECON,2023Fall,4.45,4.64,21,1
111477,ECON 1545,ECON,2024Fall,4.64,7.21,23,1
111508,HAA 193X,HAA,2022Fall,3.67,6.0,16,1
111508,HAA 193X,HAA,2025Spring,4.0,4.75,11,1
111530,GOV 2002,GOV,2023Spring,4.56,13.56,15,1
111530,GOV 2002,GOV,2023Fall,3.74,9.45,25,1
111533,MATH 124,MATH,2023Spring,4.25,8.0,8,1
111533,MATH 124,MATH,2023Fall,3.5,7.57,10,1
111533,MATH 124,MATH,2024Fall,3.6,10.11,13,1
111536,GOV 2080,GOV,2022Fall,4.33,3.18,15,1
111548,GOV 1360,GOV,2024Fall,4.34,4.23,40,1
111556,GOV 1982,GOV,2023Fall,4.43,4.43,22,1
111556,GOV 1982,GOV,2024Fall,4.56,5.75,21,1
111565,ENGLISH 141,ENGLISH,2025Spring,4.93,8.2,26,1
111575,ENGLISH 178X,ENGLISH,2023Spring,4.76,6.05,67,1
111575,ENGLISH 178X,ENGLISH,2024Spring,4.62,6.1,102,1
111650,COMPLIT 299AR,COMPLIT,2022Fall,4.43,5.83,12,1
111650,COMPLIT 299AR,COMPLIT,2023Fall,4.36,4.6,17,1
111650,COMPLIT 299AR,COMPLIT,2025Spring,5.0,6.0,13,1
111696,STAT 210,STAT,2022Fall,4.51,10.72,75,1
111696,STAT 210,STAT,2023Fall,4.59,9.65,97,1
111696,STAT 210,STAT,2024Fall,4.45,11.49,92,1
111698,GOV 1300,GOV,2022Fall,3.83,4.67,28,1
111698,GOV 1300,GOV,2024Spring,4.6,3.8,6,1
111720,MCB 169,MCB,2022Fall,4.14,5.06,83,1
111720,MCB 169,MCB,2023Fall,4.41,4.07,53,1
111720,MCB 169,MCB,2024Fall,4.16,5.03,58,1
111729,TURKISH AA,TURKISH,2022Fall,4.6,8.2,5,1
111729,TURKISH AA,TURKISH,2023Fall,4.6,8.6,5,1
111729,TURKISH AA,TURKISH,2024Fall,5.0,7.33,6,1
111731,PHYSICS 143B,PHYSICS,2022Fall,2.74,10.68,22,1
111731,PHYSICS 143B,PHYSICS,2023Fall,4.4,8.45,24,1
111731,PHYSICS 143B,PHYSICS,2024Spring,4.75,8.14,12,1
111731,PHYSICS 143B,PHYSICS,2024Fall,4.24,10.62,23,1
111749,ECON 1535,ECON,2022Fall,4.23,5.41,32,1
111749,ECON 1535,ECON,2023Fall,4.56,4.89,15,1
111749,ECON 1535,ECON,2024Fall,4.58,6.54,42,1
111756,MOD-HEB 120B,MOD-HEB,2023Spring,4.25,11.6,6,1
111781,SOCIOL 3305,SOCIOL,2022Fall,3.83,2.25,7,1
111796,GERMAN 20B,GERMAN,2023Spring,4.86,6.0,9,1
111796,GERMAN 20B,GERMAN,2024Spring,4.33,4.67,9,1
111813,GOV 30,GOV,2022Fall,4.0,4.36,55,1
111813,GOV 30,GOV,2023Fall,4.02,4.71,58,1
111813,GOV 30,GOV,2024Fall,4.06,6.23,73,1
111822,PHYSICS 153,PHYSICS,2023Spring,4.28,11.04,32,1
111822,PHYSICS 153,PHYSICS,2024Spring,4.5,9.26,29,1
111822,PHYSICS 153,PHYSICS,2025Spring,4.34,9.33,60,1
111824,MATH 213BR,MATH,2023Spring,4.7,10.1,14,1
111824,MATH 213BR,MATH,2024Spring,4.46,9.62,15,1
111846,KOREAN 130B,KOREAN,2023Spring,4.83,5.67,7,1
111846,KOREAN 130B,KOREAN,2024Spring,4.6,7.8,7,1
111846,KOREAN 130B,KOREAN,2025Spring,4.14,9.86,14,1
111855,E-PSCI 200,E-PSCI,2022Fall,4.6,4.7,11,1
111855,E-PSCI 200,E-PSCI,2023Fall,4.86,4.0,9,1
111876,PHYSICS 251B,PHYSICS,2023Spring,3.29,9.0,21,1
111876,PHYSICS 251B,PHYSICS,2024Spring,4.55,7.9,28,1
111876,PHYSICS 251B,PHYSICS,2025Spring,4.0,7.75,41,1
111896,PHYSICS 15B,PHYSICS,2022Fall,4.06,7.0,62,2
111896,PHYSICS 15B,PHYSICS,2023Spring,3.34,8.38,56,4
111896,PHYSICS 15B,PHYSICS,2023Fall,3.61,6.44,44,3
111896,PHYSICS 15B,PHYSICS,2024Spring,3.8,7.32,37,2
111896,PHYSICS 15B,PHYSICS,2024Fall,4.03,7.41,50,3
111896,PHYSICS 15B,PHYSICS,2025Spring,3.56,8.64,51,3
111906,GOV 1780,GOV,2022Fall,4.67,6.5,10,1
111906,GOV 1780,GOV,2023Fall,4.29,7.57,30,1
111933,FRENCH 16,FRENCH,2023Fall,4.8,5.6,6,1
111954,LING 105,LING,2023Spring,3.57,5.45,38,1
111954,LING 105,LING,2024Spring,3.67,5.5,37,1
111954,LING 105,LING,2024Fall,2.8,6.7,16,1
111967,PHYSICS 95,PHYSICS,2022Fall,4.67,1.83,10,1
111967,PHYSICS 95,PHYSICS,2023Fall,4.71,1.71,9,1
111967,PHYSICS 95,PHYSICS,2024Spring,4.67,1.67,5,1
111967,PHYSICS 95,PHYSICS,2024Fall,4.69,2.86,22,1
111993,COMPSCI 2210,COMPSCI,2024Fall,4.88,8.59,20,1
111994,COMPSCI 222,COMPSCI,2022Fall,4.24,7.74,32,1
111994,COMPSCI 2241,COMPSCI,2025Spring,4.22,7.03,124,1
111998,ECON 2723,ECON,2022Fall,4.6,12.14,14,1
111998,ECON 2723,ECON,2023Fall,4.67,13.0,8,1
111998,ECON 2723,ECON,2024Fall,4.17,11.6,9,1
112062,ECON 1010B,ECON,2022Fall,2.19,8.35,80,1
112062,ECON 1010B,ECON,2023Spring,3.39,5.61,245,1
112062,ECON 1010B,ECON,2023Fall,3.19,7.73,83,1
112062,ECON 1010B,ECON,2024Spring,3.66,5.54,245,1
112062,ECON 1010B,ECON,2024Fall,3.44,7.03,112,1
112062,ECON 1010B,ECON,2025Spring,3.59,5.96,267,1
112069,HIST 2462,HIST,2023Spring,4.4,11.0,7,1
112069,HIST 2462,HIST,2025Spring,4.6,8.2,11,2
112079,HIND-URD 102A,HIND-URD,2022Fall,5.0,3.75,6,1
112079,HIND-URD 102A,HIND-URD,2024Fall,4.75,6.0,13,1
112099,LING 118,LING,2023Spring,4.57,7.6,11,1
112099,LING 118,LING,2024Fall,4.44,3.17,12,1
112103,CHEM 242,CHEM,2023Fall,4.57,9.29,9,1
112103,CHEM 242,CHEM,2024Fall,2.83,4.4,7,1
112107,PHYSICS 195A,PHYSICS,2022Fall,4.79,7.72,35,1
112107,PHYSICS 195A,PHYSICS,2023Fall,4.67,7.07,41,1
112107,PHYSICS 195A,PHYSICS,2024Fall,4.75,7.25,24,1
112121,STAT 160,STAT,2024Spring,4.8,7.87,19,2
112195,ECON 1818,ECON,2023Spring,4.33,2.67,14,1
112195,ECON 1818,ECON,2024Spring,4.0,3.1,21,1
112195,ECON 1818,ECON,2025Spring,4.75,5.0,17,1
112199,GENED 1051,GENED,2024Spring,4.63,6.39,24,1
112204,MATH 261,MATH,2024Fall,5.0,5.33,36,1
112218,GENED 1177,GENED,2023Spring,3.17,4.5,34,1
112219,HEB 1310,HEB,2024Spring,4.0,6.53,21,1
112219,HEB 130,HEB,2025Spring,4.88,4.13,14,1
112225,PSY 3900,PSY,2022Fall,4.71,2.14,7,1
112235,MUSIC BHFA,MUSIC,2023Fall,4.6,8.0,8,1
112263,PHYSICS 232,PHYSICS,2023Spring,4.33,7.0,8,1
112263,PHYSICS 232,PHYSICS,2024Spring,4.17,5.6,19,1
112263,PHYSICS 232,PHYSICS,2025Spring,4.5,6.75,9,1
112288,GREEK 112A,GREEK,2022Fall,4.71,8.71,13,1
112288,GREEK 112A,GREEK,2024Fall,4.67,10.0,8,1
112339,GENED 1027,GENED,2023Spring,3.62,3.95,61,2
112339,GENED 1027,GENED,2024Spring,4.27,2.55,29,2
112339,GENED 1027,GENED,2025Spring,4.18,4.21,56,2
112340,ITAL 15,ITAL,2022Fall,4.6,8.6,8,1
112340,ITAL 15,ITAL,2023Spring,4.0,11.33,6,1
112340,ITAL 15,ITAL,2025Spring,5.0,12.5,7,1
112349,FRSEMR 21W,FYSEMR,2022Fall,4.78,2.0,11,1
112349,FYSEMR 21W,FYSEMR,2023Fall,4.82,2.09,11,1
112349,FYSEMR 21W,FYSEMR,2024Fall,4.8,7.2,10,1
112355,SOCIOL 3307,SOCIOL,2022Fall,4.67,4.8,9,1
112355,SOCIOL 3307,SOCIOL,2023Fall,5.0,3.75,9,1
112378,GENED 1105,GENED,2022Fall,4.08,4.36,96,2
112378,GENED 1105,GENED,2023Fall,3.98,3.72,90,2
112378,GENED 1105,GENED,2024Fall,4.37,4.92,89,1
112430,GENED 1098,GENED,2023Spring,4.14,3.32,35,1
112430,GENED 1098,GENED,2024Spring,4.83,2.92,20,1
112430,GENED 1098,GENED,2024Fall,4.12,4.48,40,1
112431,BPH 210,BPH,2024Spring,3.63,4.17,9,2
112431,BPH 210,BPH,2025Spring,3.14,5.5,14,2
112452,LING 99A,LING,2023Fall,3.67,8.0,8,1
112455,SLAVIC 126,SLAVIC,2024Fall,4.67,9.0,5,1
112472,SWEDISH 20A,SWEDISH,2023Fall,5.0,4.75,5,1
112484,HAA 99A,HAA,2022Fall,4.0,6.67,12,1
112484,HAA 99A,HAA,2023Fall,4.0,7.17,6,1
112484,HAA 99A,HAA,2024Fall,5.0,6.6,7,1
112487,ASTRON 98,ASTRON,2023Fall,4.58,8.64,16,1
112610,ESPP 78,ESPP,2022Fall,3.94,5.94,47,1
112610,ESPP 78,ESPP,2024Fall,3.58,9.06,50,1
112754,GENED 1148,GENED,2022Fall,3.7,3.33,83,2
112754,GENED 1148,GENED,2023Fall,3.85,3.32,50,2
112754,GENED 1148,GENED,2024Fall,3.83,5.35,70,2
112770,ECON 2810B,ECON,2024Spring,4.78,5.67,14,1
112770,ECON 2810B,ECON,2025Spring,3.25,6.42,14,1
112798,APMTH 201,APMTH,2023Spring,4.33,9.76,26,1
112798,APMTH 201,APMTH,2023Fall,4.03,9.33,45,1
112798,APMTH 201,APMTH,2025Spring,3.94,10.0,55,1
112823,RUSS BA,RUSS,2022Fall,4.8,8.0,6,1
112823,RUSS BA,RUSS,2023Fall,5.0,9.0,8,2
112823,RUSS BA,RUSS,2024Fall,4.86,11.71,8,1
112835,RUSS 102,RUSS,2022Fall,3.6,6.2,7,1
112854,RUSS 112,RUSS,2023Spring,5.0,4.71,8,1
112854,RUSS 112,RUSS,2025Spring,4.71,8.71,8,1
